what,kind,bundleId,bundleVersion,description,time
started,bundle,com.instantiations.eclipse.debug,6.0.0.r36x201109091114,"com.instantiations.eclipse.debug",1337033304390
started,bundle,com.instantiations.eclipse.startup,6.0.0.r36x201109091114,"com.instantiations.eclipse.startup",1337033304391
started,bundle,com.instantiations.eclipse.util,6.0.0.r36x201109091114,"com.instantiations.eclipse.util",1337033304391
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1337033304392
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1337033304392
os,sysinfo,,,"win32",1337033304396
arch,sysinfo,,,"x86_64",1337033304396
ws,sysinfo,,,"win32",1337033304396
locale,sysinfo,,,"en_US",1337033304396
processors,sysinfo,,,"4",1337033304396
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1337033304396
java.runtime.version,sysinfo,,,"1.6.0_27-b07",1337033304396
java.specification.name,sysinfo,,,"Java Platform API Specification",1337033304396
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1337033304396
java.specification.version,sysinfo,,,"1.6",1337033304396
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1337033304396
java.version,sysinfo,,,"1.6.0_27",1337033304396
java.vm.info,sysinfo,,,"mixed mode",1337033304396
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1337033304396
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1337033304396
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1337033304396
java.vm.specification.version,sysinfo,,,"1.0",1337033304396
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1337033304396
java.vm.version,sysinfo,,,"20.2-b06",1337033304396
started,bundle,org.eclipse.wst.dtd.core,1.1.400.v201004290328,"org.eclipse.wst.dtd.core",1337033304644
started,bundle,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui",1337033304650
started,bundle,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.ui",1337033304651
started,bundle,org.eclipse.wst.sse.core,1.1.502.v201008311901,"org.eclipse.wst.sse.core",1337033304666
started,bundle,org.eclipse.jst.jee,1.0.301.v201007151900,"org.eclipse.jst.jee",1337033304675
started,bundle,org.eclipse.jst.jsf.common,1.2.1.v20100827,"org.eclipse.jst.jsf.common",1337033304679
started,bundle,org.eclipse.jst.jsf.core,1.3.2.v20100906,"org.eclipse.jst.jsf.core",1337033304682
started,bundle,org.eclipse.jst.jsp.core,1.2.302.v201008251735,"org.eclipse.jst.jsp.core",1337033304730
started,bundle,org.eclipse.wst.wsdl.validation,1.1.501.v201004201506,"org.eclipse.wst.wsdl.validation",1337033304802
started,bundle,org.eclipse.wst.xsd.core,1.1.502.v201008201521,"org.eclipse.wst.xsd.core",1337033304804
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1337033304811
started,bundle,org.eclipse.jst.servlet.ui,1.1.402.v201008261918,"org.eclipse.jst.servlet.ui",1337033304836
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337035910183
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337037040119
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337037044257
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337037075200
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337037078052
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337037110200
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337037112228
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337037345576
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337037346356
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337037424014
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337037428111
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337037728909
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337037746168
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337037757356
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337037757944
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337037791941
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337037793183
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337037794376
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337037795200
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337038274722
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1337038301187
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1337038301198
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1337038301206
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1337038328853
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1337038331479
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337038494933
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337038521722
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337038580183
opened,view,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui.ServersView",1337038587981
activated,view,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui.ServersView",1337038588010
executed,command,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.run",1337038599649
started,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1337038600485
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1337038600540
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1337038600550
started,bundle,org.eclipse.ant.core,3.2.200.v20100427,"org.eclipse.ant.core",1337038600642
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1337038601504
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1337038601564
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1337038601655
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1337038601942
started,bundle,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui",1337038604598
started,bundle,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.ui",1337038604599
started,bundle,org.eclipse.wst.html.core,1.1.402.v201008311901,"org.eclipse.wst.html.core",1337038604682
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1337038604846
started,bundle,org.eclipse.wst.css.core,1.1.401.v201008161749,"org.eclipse.wst.css.core",1337038604870
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.301.v201007080222,"org.eclipse.wst.jsdt.web.support.jsp",1337038604992
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.302.v201009091745,"org.eclipse.wst.jsdt.web.ui",1337038604998
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.0.v20100602,"org.eclipse.jst.jsf.facelet.ui",1337038605055
started,bundle,org.eclipse.jst.jsf.ui,1.3.1.v20100906,"org.eclipse.jst.jsf.ui",1337038605057
started,bundle,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.ui",1337038605085
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1337038605156
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.302.v201009091745,"org.eclipse.wst.jsdt.web.core",1337038605168
opened,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1337038605245
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1337038605444
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337038620496
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337038627020
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337038651296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337038704797
opened,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1337038708108
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.1.v201008170101,"org.eclipse.wst.jsdt.debug.ui",1337038708355
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1337038708360
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337038710641
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337038728005
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337038862794
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337038867432
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337038896453
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337038923509
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1337038924905
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1337038925558
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337038925981
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337038934830
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337038935282
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337038936716
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337039108535
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337039110745
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337039165471
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1337039169917
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1337039171143
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1337039171284
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337039178269
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1337039178270
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337039180696
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337039244860
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337039292522
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337039697232
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1337039701353
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1337039704877
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337039706535
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337039706721
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337039708760
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337039737927
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337039758405
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337039760532
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337039881228
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1337039889406
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337039891681
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337040158425
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337040160350
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337040457319
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337040460909
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.1.v201008170101,"org.eclipse.wst.jsdt.debug.core",1337040467846
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337040468048
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1337040468266
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1337040468508
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1337040468509
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1337040468510
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1337040468510
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1337040468511
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1337040468512
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1337040468512
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1337040468512
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1337040468513
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1337040468514
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1337040468514
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1337040468515
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1337040468516
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1337040468517
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1337040468518
stopped,bundle,com.instantiations.assist.eclipse.analysis.dependency.ui,7.1.0.r36x201109091206,"com.instantiations.assist.eclipse.analysis.dependency.ui",1337040468518
stopped,bundle,com.instantiations.assist.eclipse.doc,7.1.0.r36x201109091206,"com.instantiations.assist.eclipse.doc",1337040468519
stopped,bundle,com.instantiations.eclipse.analysis.audit.webservices.ui,7.1.0.r36x201109091206,"com.instantiations.eclipse.analysis.audit.webservices.ui",1337040468519
stopped,bundle,com.instantiations.eclipse.analysis.spelling,7.1.0.r36x201109091206,"com.instantiations.eclipse.analysis.spelling",1337040468520
stopped,bundle,com.instantiations.eclipse.analysis.team.ui,7.1.0.r36x201109091206,"com.instantiations.eclipse.analysis.team.ui",1337040468521
stopped,bundle,com.instantiations.eclipse.analysis.ui.audit.spring,7.1.0.r36x201109091206,"com.instantiations.eclipse.analysis.ui.audit.spring",1337040468541
stopped,bundle,com.instantiations.eclipse.analysis.ui.audit.struts,7.1.0.r36x201109091206,"com.instantiations.eclipse.analysis.ui.audit.struts",1337040468549
stopped,bundle,com.instantiations.assist.eclipse.analysis.ui,7.1.0.r36x201109091206,"com.instantiations.assist.eclipse.analysis.ui",1337040468575
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1337097353258
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1337097353259
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1337097353260
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1337097353261
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1337097353261
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1337097353262
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1337097353263
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1337097353264
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1337097353264
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1337097353265
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1337097353266
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1337097353266
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1337097353267
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1337097353268
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1337097353269
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1337097353270
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1337097353270
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1337097353272
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1337097353517
started,bundle,org.eclipse.emf.common.ui,2.6.0.v20100914-1218,"org.eclipse.emf.common.ui",1337097353518
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1337097353518
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1337097353519
started,bundle,org.eclipse.emf.edit,2.6.0.v20100914-1218,"org.eclipse.emf.edit",1337097353520
started,bundle,org.eclipse.emf.edit.ui,2.6.0.v20100914-1218,"org.eclipse.emf.edit.ui",1337097353520
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1337097353554
